OrderID,OrderDate,CustomerID,ProductID,StoreID,Region,SalesAmount,Quantity,Discount,PaymentMode,SalesPerson,OrderStatus,Channel,ShippingCost,TaxAmount,DeliveryDays,CustomerRating,IsReturned,Profit
53276,2023-05-17 11:00:00,C1028,P270,S04,West,40595,1,10,Debit Card,Rahul,Cancelled,Online,270,1089,0,4,No,7307
53277,2023-05-17 12:00:00,C1713,P229,S02,South,38261,2,15,Credit Card,Neha,Delivered,In-Store,1304,9988,0,1,No,6886
53278,2023-05-17 13:00:00,C1092,P196,S03,South,3579,4,0,UPI,Rahul,Pending,In-Store,870,2562,1,4,No,644
53279,2023-05-17 14:00:00,C1840,P179,S03,East,42968,3,15,UPI,Anjali,Delivered,Online,941,2587,6,3,No,7734
53280,2023-05-17 15:00:00,C1867,P153,S04,South,12667,3,0,Credit Card,Rahul,Delivered,In-Store,346,6178,1,5,No,2280
53281,2023-05-17 16:00:00,C1687,P134,S01,South,2635,3,20,Credit Card,Anjali,Pending,In-Store,1791,7919,5,5,No,474
53282,2023-05-17 17:00:00,C1329,P151,S01,South,21805,2,0,Debit Card,Kiran,Delivered,Online,320,6622,5,2,Yes,3924
53283,2023-05-17 18:00:00,C1722,P260,S02,West,46922,2,20,Credit Card,Aman,Cancelled,Online,296,6767,4,4,No,8445
53284,2023-05-17 19:00:00,C1183,P183,S03,South,66722,3,10,Debit Card,Neha,Pending,Online,548,9796,0,3,No,12009
53285,2023-05-17 20:00:00,C1094,P171,S02,North,9666,3,0,UPI,Aman,Pending,Online,1723,9330,4,4,No,1739
53286,2023-05-17 21:00:00,C1784,P278,S03,East,82493,2,5,Debit Card,Aman,Delivered,Online,1042,4202,1,4,No,14848
53287,2023-05-17 22:00:00,C1648,P125,S02,West,54553,3,5,Credit Card,Kiran,Pending,Online,1165,3745,6,1,No,9819
53288,2023-05-17 23:00:00,C1748,P289,S02,North,17464,1,20,UPI,Rahul,Delivered,Online,984,5439,6,4,No,3143
53289,2023-05-18 00:00:00,C1352,P160,S02,West,28216,4,10,Debit Card,Aman,Delivered,Online,1353,4861,1,4,Yes,5078
53290,2023-05-18 01:00:00,C1929,P253,S04,South,12699,2,20,Cash,Neha,Pending,In-Store,1536,6344,1,3,No,2285
53291,2023-05-18 02:00:00,C1940,P136,S01,West,17780,4,15,UPI,Anjali,Pending,Online,830,8165,2,2,No,3200
53292,2023-05-18 03:00:00,C1983,P257,S03,West,2933,3,15,Credit Card,Kiran,Pending,Online,772,7033,1,5,No,527
53293,2023-05-18 04:00:00,C1264,P194,S02,East,37220,3,15,Debit Card,Kiran,Pending,In-Store,316,1736,0,5,No,6699
53294,2023-05-18 05:00:00,C1646,P110,S01,West,73488,2,5,Cash,Aman,Delivered,In-Store,190,5221,0,1,No,13227
53295,2023-05-18 06:00:00,C1655,P280,S02,West,2669,2,15,Credit Card,Rahul,Delivered,Online,1497,5034,1,5,No,480
53296,2023-05-18 07:00:00,C1018,P140,S02,East,47354,1,0,Cash,Aman,Delivered,Online,748,7054,4,4,No,8523
53297,2023-05-18 08:00:00,C1742,P232,S03,West,34090,2,15,UPI,Anjali,Cancelled,Online,273,8454,6,3,No,6136
53298,2023-05-18 09:00:00,C1645,P165,S04,West,27287,4,5,Debit Card,Aman,Delivered,In-Store,1767,6154,5,4,No,4911
53299,2023-05-18 10:00:00,C1625,P240,S02,North,77562,2,0,Credit Card,Rahul,Delivered,In-Store,110,470,4,4,No,13961
53300,2023-05-18 11:00:00,C1498,P290,S03,North,2639,1,10,Credit Card,Kiran,Cancelled,Online,395,3799,2,4,No,475
53301,2023-05-18 12:00:00,C1138,P252,S04,West,28925,4,20,Credit Card,Neha,Pending,Online,748,6281,1,3,No,5206
53302,2023-05-18 13:00:00,C1636,P271,S04,West,41773,3,20,Cash,Kiran,Pending,In-Store,923,8080,3,1,No,7519
53303,2023-05-18 14:00:00,C1715,P241,S01,South,68685,2,0,Debit Card,Rahul,Delivered,Online,641,7751,0,2,No,12363
53304,2023-05-18 15:00:00,C1572,P168,S01,North,54741,3,0,Debit Card,Kiran,Delivered,In-Store,1474,4045,4,2,No,9853
53305,2023-05-18 16:00:00,C1761,P158,S02,South,40321,1,20,UPI,Aman,Cancelled,In-Store,546,7328,4,2,No,7257
53306,2023-05-18 17:00:00,C1809,P283,S01,West,1989,2,20,Debit Card,Aman,Delivered,Online,1214,1492,5,5,No,358
53307,2023-05-18 18:00:00,C1524,P279,S03,South,44068,1,0,Credit Card,Aman,Pending,In-Store,190,991,0,3,No,7932
53308,2023-05-18 19:00:00,C1907,P165,S03,South,65609,3,20,Cash,Aman,Pending,In-Store,1728,7133,5,3,Yes,11809
53309,2023-05-18 20:00:00,C1254,P167,S01,East,35800,4,10,Cash,Rahul,Delivered,Online,1821,5947,4,3,No,6444
53310,2023-05-18 21:00:00,C1084,P111,S03,East,17539,1,15,Debit Card,Anjali,Delivered,Online,1724,4771,3,2,No,3157
53311,2023-05-18 22:00:00,C1457,P167,S03,West,69754,2,15,Credit Card,Aman,Cancelled,Online,818,6361,0,4,No,12555
53312,2023-05-18 23:00:00,C1531,P270,S02,North,86402,2,10,UPI,Kiran,Cancelled,In-Store,1201,9222,3,4,No,15552
53313,2023-05-19 00:00:00,C1561,P172,S02,West,52326,3,15,Debit Card,Rahul,Delivered,Online,596,744,0,3,No,9418
53314,2023-05-19 01:00:00,C1675,P105,S03,North,73480,3,15,Cash,Rahul,Cancelled,Online,1795,1677,1,2,No,13226
53315,2023-05-19 02:00:00,C1091,P114,S01,East,72245,3,15,Cash,Neha,Pending,Online,429,5559,4,3,No,13004
53316,2023-05-19 03:00:00,C1599,P141,S03,North,73902,3,5,Credit Card,Aman,Pending,Online,221,1995,0,2,No,13302
53317,2023-05-19 04:00:00,C1068,P130,S04,South,37283,2,10,Debit Card,Kiran,Cancelled,Online,107,5591,6,4,No,6710
53318,2023-05-19 05:00:00,C1036,P280,S04,South,22860,2,20,Credit Card,Anjali,Pending,In-Store,946,2416,5,5,No,4114
53319,2023-05-19 06:00:00,C1764,P105,S04,East,49852,2,0,Credit Card,Anjali,Pending,In-Store,519,4940,2,4,No,8973
53320,2023-05-19 07:00:00,C1763,P132,S02,West,7111,1,10,Debit Card,Kiran,Pending,In-Store,229,1282,0,5,No,1279
53321,2023-05-19 08:00:00,C1139,P256,S01,North,29605,4,10,Credit Card,Rahul,Pending,Online,1267,8469,6,1,No,5328
53322,2023-05-19 09:00:00,C1866,P120,S03,West,74365,4,5,Cash,Kiran,Cancelled,Online,1679,7574,6,2,No,13385
53323,2023-05-19 10:00:00,C1892,P223,S01,North,44523,4,5,Cash,Neha,Pending,In-Store,742,7052,1,1,No,8014
53324,2023-05-19 11:00:00,C1679,P281,S01,East,34743,1,15,Debit Card,Rahul,Delivered,Online,899,3769,0,2,Yes,6253
53325,2023-05-19 12:00:00,C1565,P283,S01,South,30353,3,5,Cash,Neha,Cancelled,Online,242,3757,6,3,No,5463
53326,2023-05-19 13:00:00,C1897,P193,S04,South,44873,3,20,Debit Card,Anjali,Cancelled,In-Store,1713,3603,5,2,No,8077
53327,2023-05-19 14:00:00,C1177,P248,S03,North,86324,3,20,Debit Card,Aman,Pending,In-Store,1844,7240,5,5,Yes,15538
53328,2023-05-19 15:00:00,C1808,P199,S02,West,79663,2,15,Cash,Neha,Delivered,In-Store,683,4638,6,1,No,14339
53329,2023-05-19 16:00:00,C1812,P154,S01,East,29307,1,5,Cash,Kiran,Pending,In-Store,1531,5076,0,2,No,5275
53330,2023-05-19 17:00:00,C1870,P285,S01,East,948,4,15,Credit Card,Aman,Pending,Online,1505,4351,3,3,No,170
53331,2023-05-19 18:00:00,C1617,P163,S04,West,568,3,0,Cash,Anjali,Cancelled,Online,704,7178,4,4,No,102
53332,2023-05-19 19:00:00,C1136,P185,S04,South,89516,4,5,UPI,Kiran,Pending,Online,1140,9095,3,2,No,16112
53333,2023-05-19 20:00:00,C1189,P273,S03,West,5408,3,5,Debit Card,Neha,Delivered,Online,1135,7762,4,4,No,973
53334,2023-05-19 21:00:00,C1639,P121,S02,South,7869,4,5,Debit Card,Kiran,Cancelled,In-Store,1033,4078,2,1,No,1416
53335,2023-05-19 22:00:00,C1341,P159,S02,North,35008,2,5,Debit Card,Aman,Delivered,Online,1432,7409,6,1,No,6301
53336,2023-05-19 23:00:00,C1558,P203,S04,East,27095,1,20,Debit Card,Kiran,Pending,In-Store,1615,496,2,1,No,4877
53337,2023-05-20 00:00:00,C1004,P238,S03,North,37160,3,15,Credit Card,Neha,Pending,In-Store,1244,9501,3,4,No,6688
53338,2023-05-20 01:00:00,C1971,P146,S01,West,80288,3,20,Debit Card,Rahul,Delivered,Online,1071,7970,4,5,No,14451
53339,2023-05-20 02:00:00,C1256,P258,S03,West,45932,3,15,Credit Card,Anjali,Delivered,In-Store,1361,4686,1,1,No,8267
53340,2023-05-20 03:00:00,C1811,P176,S02,North,59358,3,0,Credit Card,Anjali,Pending,Online,1172,6216,6,3,No,10684
53341,2023-05-20 04:00:00,C1661,P117,S04,West,50728,1,5,UPI,Aman,Pending,In-Store,1876,989,3,1,No,9131
53342,2023-05-20 05:00:00,C1805,P121,S01,West,49660,1,10,Cash,Kiran,Pending,Online,1384,5123,0,3,No,8938
53343,2023-05-20 06:00:00,C1242,P283,S01,West,31550,3,20,Cash,Kiran,Cancelled,Online,64,5479,3,5,No,5679
53344,2023-05-20 07:00:00,C1786,P244,S02,East,13421,4,10,Credit Card,Neha,Delivered,Online,723,6801,0,3,No,2415
53345,2023-05-20 08:00:00,C1719,P137,S01,East,62138,2,0,UPI,Anjali,Cancelled,Online,1048,6815,6,2,No,11184
53346,2023-05-20 09:00:00,C1414,P124,S03,South,75056,3,10,Debit Card,Anjali,Delivered,In-Store,787,6300,3,4,Yes,13510
53347,2023-05-20 10:00:00,C1626,P131,S02,East,49007,2,0,Debit Card,Aman,Pending,Online,1155,7350,4,5,No,8821
53348,2023-05-20 11:00:00,C1706,P242,S02,North,30089,4,20,Credit Card,Anjali,Pending,Online,148,7780,1,1,No,5416
53349,2023-05-20 12:00:00,C1342,P112,S01,North,35345,3,0,Cash,Neha,Pending,Online,840,3876,1,2,No,6362
53350,2023-05-20 13:00:00,C1681,P285,S02,East,83015,3,20,Credit Card,Neha,Pending,Online,1960,6870,0,3,No,14942
53351,2023-05-20 14:00:00,C1378,P277,S04,North,27778,2,20,UPI,Anjali,Delivered,Online,465,7087,1,2,No,5000
53352,2023-05-20 15:00:00,C1593,P110,S03,West,23848,3,10,Cash,Aman,Pending,In-Store,739,3593,0,2,No,4292
53353,2023-05-20 16:00:00,C1665,P112,S02,East,33290,4,15,Debit Card,Neha,Delivered,In-Store,867,7525,4,5,No,5992
53354,2023-05-20 17:00:00,C1652,P196,S04,South,58169,1,15,Debit Card,Aman,Cancelled,Online,1422,191,1,2,No,10470
53355,2023-05-20 18:00:00,C1825,P277,S01,South,5472,2,15,Credit Card,Kiran,Pending,In-Store,473,377,5,5,No,984
53356,2023-05-20 19:00:00,C1145,P200,S02,East,16515,1,5,UPI,Anjali,Cancelled,In-Store,1443,8290,1,1,No,2972
53357,2023-05-20 20:00:00,C1322,P137,S04,North,65204,2,10,UPI,Kiran,Delivered,Online,1885,3246,1,2,No,11736
53358,2023-05-20 21:00:00,C1121,P100,S01,East,81056,1,0,UPI,Kiran,Delivered,In-Store,573,3028,4,1,No,14590
53359,2023-05-20 22:00:00,C1251,P138,S04,East,66298,4,15,UPI,Anjali,Delivered,In-Store,629,4697,0,5,No,11933
53360,2023-05-20 23:00:00,C1854,P126,S01,South,44960,4,10,Cash,Kiran,Cancelled,Online,1095,1044,6,4,No,8092
53361,2023-05-21 00:00:00,C1898,P135,S03,West,15642,3,5,UPI,Anjali,Delivered,Online,1756,93,4,1,Yes,2815
53362,2023-05-21 01:00:00,C1310,P259,S02,West,63323,4,10,Credit Card,Aman,Delivered,Online,1438,933,3,5,No,11398
53363,2023-05-21 02:00:00,C1600,P268,S03,East,34853,4,0,UPI,Kiran,Cancelled,In-Store,1280,4103,5,3,No,6273
53364,2023-05-21 03:00:00,C1474,P242,S03,South,50084,3,15,Debit Card,Kiran,Pending,In-Store,1670,5513,1,2,No,9015
53365,2023-05-21 04:00:00,C1569,P130,S02,South,42019,2,0,Cash,Neha,Cancelled,Online,1243,4757,5,4,No,7563
53366,2023-05-21 05:00:00,C1491,P226,S03,East,60399,4,5,Cash,Kiran,Cancelled,Online,1454,5586,0,3,Yes,10871
53367,2023-05-21 06:00:00,C1574,P105,S03,East,12836,4,0,Credit Card,Rahul,Delivered,Online,1172,6589,0,2,No,2310
53368,2023-05-21 07:00:00,C1346,P188,S04,East,88731,1,5,Debit Card,Kiran,Cancelled,Online,1307,2528,6,1,No,15971
53369,2023-05-21 08:00:00,C1819,P279,S01,West,59546,4,0,Credit Card,Kiran,Delivered,In-Store,1476,6680,1,5,No,10718
53370,2023-05-21 09:00:00,C1486,P249,S03,East,19372,3,5,Credit Card,Neha,Pending,Online,1401,9641,3,5,No,3486
53371,2023-05-21 10:00:00,C1472,P130,S02,South,46149,4,10,Credit Card,Rahul,Delivered,Online,420,6497,0,3,No,8306
53372,2023-05-21 11:00:00,C1381,P199,S04,East,55346,1,10,UPI,Aman,Cancelled,In-Store,1717,3651,6,4,No,9962
53373,2023-05-21 12:00:00,C1279,P172,S01,South,45783,4,10,UPI,Anjali,Cancelled,In-Store,1226,2250,5,4,No,8240
53374,2023-05-21 13:00:00,C1071,P145,S03,South,88491,1,10,UPI,Kiran,Cancelled,In-Store,740,8268,3,5,No,15928
53375,2023-05-21 14:00:00,C1520,P294,S03,North,17097,4,0,Credit Card,Aman,Pending,Online,365,8582,3,1,Yes,3077
53376,2023-05-21 15:00:00,C1365,P196,S02,South,75893,2,20,Credit Card,Aman,Pending,In-Store,214,162,5,3,Yes,13660
53377,2023-05-21 16:00:00,C1932,P270,S03,North,56675,3,5,Credit Card,Anjali,Delivered,In-Store,1099,3845,2,3,No,10201
53378,2023-05-21 17:00:00,C1093,P100,S02,East,48781,4,5,UPI,Anjali,Cancelled,Online,1274,5734,5,5,No,8780
53379,2023-05-21 18:00:00,C1372,P271,S03,North,69514,2,20,UPI,Aman,Pending,Online,1117,5979,2,5,No,12512
53380,2023-05-21 19:00:00,C1338,P156,S03,West,82284,2,5,Credit Card,Rahul,Delivered,Online,360,2224,2,1,No,14811
53381,2023-05-21 20:00:00,C1436,P108,S02,West,36065,3,5,Credit Card,Neha,Delivered,In-Store,1251,4724,0,3,No,6491
53382,2023-05-21 21:00:00,C1335,P104,S01,West,58885,1,10,UPI,Aman,Cancelled,Online,1360,6134,4,3,No,10599
53383,2023-05-21 22:00:00,C1663,P178,S04,East,35659,2,5,Credit Card,Anjali,Cancelled,Online,1783,1088,0,4,Yes,6418
53384,2023-05-21 23:00:00,C1491,P213,S02,South,22249,3,5,UPI,Neha,Pending,Online,943,2184,3,4,No,4004
53385,2023-05-22 00:00:00,C1916,P108,S01,West,79185,4,15,UPI,Anjali,Cancelled,In-Store,1482,5386,6,1,No,14253
53386,2023-05-22 01:00:00,C1867,P272,S01,North,7716,1,5,Credit Card,Aman,Pending,In-Store,432,6192,4,3,Yes,1388
53387,2023-05-22 02:00:00,C1039,P123,S02,East,27801,1,20,Credit Card,Neha,Pending,Online,109,5248,0,1,No,5004
53388,2023-05-22 03:00:00,C1358,P269,S04,East,56475,1,5,Credit Card,Anjali,Pending,Online,1207,8585,6,5,No,10165
53389,2023-05-22 04:00:00,C1573,P249,S02,North,46832,2,20,Debit Card,Anjali,Delivered,In-Store,1476,4314,2,2,Yes,8429
53390,2023-05-22 05:00:00,C1253,P202,S03,North,1347,2,5,Debit Card,Rahul,Pending,In-Store,1974,1683,6,4,No,242
53391,2023-05-22 06:00:00,C1965,P159,S03,East,22386,3,20,Debit Card,Anjali,Pending,Online,1270,7485,2,3,No,4029
53392,2023-05-22 07:00:00,C1580,P185,S01,East,5171,1,5,Cash,Kiran,Pending,Online,1004,3340,6,4,No,930
53393,2023-05-22 08:00:00,C1397,P264,S03,South,42004,1,5,Cash,Aman,Delivered,Online,1590,3331,6,5,No,7560
53394,2023-05-22 09:00:00,C1756,P215,S04,East,4653,3,15,Debit Card,Kiran,Cancelled,Online,994,3448,0,2,No,837
53395,2023-05-22 10:00:00,C1876,P266,S02,North,51763,4,15,Credit Card,Aman,Pending,Online,325,4937,4,5,No,9317
53396,2023-05-22 11:00:00,C1169,P183,S04,East,62838,1,5,Debit Card,Rahul,Delivered,Online,671,1936,3,4,No,11310
53397,2023-05-22 12:00:00,C1689,P189,S01,East,59952,1,15,Cash,Aman,Cancelled,Online,1313,7996,1,3,No,10791
53398,2023-05-22 13:00:00,C1700,P188,S03,North,74607,3,0,UPI,Rahul,Delivered,Online,231,1048,6,5,No,13429
53399,2023-05-22 14:00:00,C1510,P280,S03,South,46533,3,0,Debit Card,Neha,Pending,Online,1453,3190,4,3,Yes,8375
53400,2023-05-22 15:00:00,C1259,P219,S02,East,30956,2,10,UPI,Kiran,Delivered,Online,383,9138,3,5,No,5572
53401,2023-05-22 16:00:00,C1583,P255,S04,West,9853,4,10,UPI,Kiran,Delivered,Online,446,5068,6,3,No,1773
53402,2023-05-22 17:00:00,C1983,P242,S04,West,66101,2,0,Debit Card,Rahul,Cancelled,Online,160,4225,3,1,No,11898
53403,2023-05-22 18:00:00,C1458,P287,S02,North,54950,2,10,UPI,Kiran,Cancelled,Online,1042,9601,5,3,No,9891
53404,2023-05-22 19:00:00,C1528,P287,S03,North,14801,3,5,UPI,Kiran,Delivered,Online,1889,3446,5,2,No,2664
53405,2023-05-22 20:00:00,C1881,P105,S01,North,83217,2,5,Debit Card,Rahul,Pending,Online,1800,3170,6,4,No,14979
53406,2023-05-22 21:00:00,C1340,P151,S01,West,10508,4,10,Debit Card,Rahul,Delivered,In-Store,1039,924,2,1,Yes,1891
53407,2023-05-22 22:00:00,C1056,P239,S02,North,5790,1,0,UPI,Anjali,Delivered,In-Store,1776,6787,0,5,No,1042
53408,2023-05-22 23:00:00,C1217,P118,S02,West,31974,2,20,UPI,Kiran,Cancelled,Online,1155,4981,5,5,No,5755
53409,2023-05-23 00:00:00,C1618,P174,S02,South,66667,2,5,UPI,Kiran,Cancelled,Online,1155,959,0,4,No,12000
53410,2023-05-23 01:00:00,C1815,P229,S04,North,59211,2,15,Cash,Neha,Cancelled,Online,1756,2119,5,4,No,10657
53411,2023-05-23 02:00:00,C1939,P154,S03,East,28851,4,20,Cash,Kiran,Cancelled,Online,1813,9587,4,1,No,5193
53412,2023-05-23 03:00:00,C1684,P114,S03,South,36526,4,15,Credit Card,Rahul,Cancelled,Online,767,629,1,1,No,6574
53413,2023-05-23 04:00:00,C1730,P291,S02,West,58070,4,5,Debit Card,Aman,Pending,Online,1981,2065,5,2,No,10452
53414,2023-05-23 05:00:00,C1463,P199,S01,North,74419,3,10,UPI,Anjali,Pending,In-Store,856,6206,0,1,Yes,13395
53415,2023-05-23 06:00:00,C1246,P168,S04,East,36067,1,15,UPI,Rahul,Delivered,In-Store,1932,5949,0,5,No,6492
53416,2023-05-23 07:00:00,C1729,P242,S02,West,88145,3,0,UPI,Aman,Cancelled,Online,362,4500,5,2,No,15866
53417,2023-05-23 08:00:00,C1372,P142,S04,South,1649,1,15,Cash,Kiran,Cancelled,In-Store,1550,6500,2,4,No,296
53418,2023-05-23 09:00:00,C1416,P116,S02,East,19887,2,0,Debit Card,Rahul,Delivered,In-Store,248,5657,1,3,No,3579
53419,2023-05-23 10:00:00,C1030,P197,S04,South,36813,4,20,Credit Card,Kiran,Cancelled,Online,1536,6374,6,1,No,6626
53420,2023-05-23 11:00:00,C1367,P215,S01,North,519,4,20,Cash,Neha,Delivered,In-Store,1850,2221,0,3,No,93
53421,2023-05-23 12:00:00,C1558,P251,S01,East,28776,4,10,Debit Card,Neha,Pending,Online,773,1368,1,2,Yes,5179
53422,2023-05-23 13:00:00,C1645,P173,S01,North,60250,2,0,UPI,Anjali,Pending,Online,417,1970,3,4,No,10845
53423,2023-05-23 14:00:00,C1107,P215,S01,West,67035,1,10,Debit Card,Aman,Pending,Online,285,8269,3,4,No,12066
53424,2023-05-23 15:00:00,C1583,P129,S03,West,68570,3,15,Cash,Rahul,Pending,Online,1070,8237,6,1,No,12342
53425,2023-05-23 16:00:00,C1838,P166,S03,South,4925,3,10,Cash,Anjali,Delivered,In-Store,1519,1287,5,5,No,886
53426,2023-05-23 17:00:00,C1417,P150,S04,North,84110,2,15,Cash,Kiran,Cancelled,Online,1095,9585,0,1,No,15139
53427,2023-05-23 18:00:00,C1619,P159,S02,North,72364,1,20,Cash,Rahul,Delivered,Online,853,3320,1,1,No,13025
53428,2023-05-23 19:00:00,C1820,P102,S03,East,74562,4,10,UPI,Rahul,Cancelled,In-Store,1297,77,1,3,No,13421
53429,2023-05-23 20:00:00,C1397,P203,S02,West,68589,1,20,UPI,Kiran,Delivered,In-Store,1204,9009,0,3,No,12346
53430,2023-05-23 21:00:00,C1271,P104,S04,North,84930,1,15,Cash,Anjali,Pending,In-Store,1186,7729,0,4,No,15287
53431,2023-05-23 22:00:00,C1682,P127,S02,North,40406,4,0,UPI,Anjali,Pending,In-Store,1923,6987,5,4,No,7273
53432,2023-05-23 23:00:00,C1115,P207,S01,North,10742,1,5,Cash,Neha,Pending,In-Store,1857,6909,2,5,No,1933
53433,2023-05-24 00:00:00,C1840,P238,S01,West,14775,2,15,Credit Card,Rahul,Pending,Online,436,8104,6,2,Yes,2659
53434,2023-05-24 01:00:00,C1585,P299,S03,West,60066,3,15,Debit Card,Anjali,Delivered,Online,1289,3742,4,3,No,10811
53435,2023-05-24 02:00:00,C1255,P200,S04,West,75784,2,5,Credit Card,Rahul,Pending,In-Store,491,6345,0,2,No,13641
53436,2023-05-24 03:00:00,C1080,P299,S03,South,40411,1,5,UPI,Neha,Cancelled,In-Store,764,1269,1,1,No,7273
53437,2023-05-24 04:00:00,C1779,P175,S03,West,43805,4,20,UPI,Aman,Cancelled,In-Store,1224,5479,1,1,No,7884
53438,2023-05-24 05:00:00,C1127,P114,S03,West,10857,3,15,Debit Card,Aman,Pending,In-Store,553,1233,3,4,No,1954
53439,2023-05-24 06:00:00,C1837,P182,S04,West,25864,2,15,UPI,Neha,Cancelled,Online,1362,8094,0,4,No,4655
53440,2023-05-24 07:00:00,C1914,P147,S01,East,50293,1,10,Cash,Rahul,Delivered,Online,1653,8119,2,5,No,9052
53441,2023-05-24 08:00:00,C1234,P226,S01,East,56954,4,5,Debit Card,Anjali,Delivered,Online,1390,497,2,2,No,10251
53442,2023-05-24 09:00:00,C1552,P145,S03,North,73406,2,0,Credit Card,Anjali,Delivered,In-Store,1343,2739,6,3,No,13213
53443,2023-05-24 10:00:00,C1180,P127,S02,East,85526,1,15,Credit Card,Kiran,Delivered,Online,727,2326,4,5,No,15394
53444,2023-05-24 11:00:00,C1156,P106,S01,South,21802,4,10,UPI,Anjali,Delivered,Online,1018,3054,2,1,No,3924
53445,2023-05-24 12:00:00,C1453,P298,S01,South,10996,2,0,Credit Card,Rahul,Pending,In-Store,1939,1233,4,4,No,1979
53446,2023-05-24 13:00:00,C1570,P193,S04,North,49008,4,20,UPI,Rahul,Pending,In-Store,1311,1415,5,1,No,8821
53447,2023-05-24 14:00:00,C1856,P181,S01,North,43689,2,10,UPI,Neha,Cancelled,In-Store,665,8534,0,1,No,7864
53448,2023-05-24 15:00:00,C1760,P187,S01,South,4803,2,0,Credit Card,Kiran,Delivered,In-Store,998,3488,5,1,No,864
53449,2023-05-24 16:00:00,C1703,P233,S03,South,42338,1,15,Credit Card,Anjali,Pending,Online,1902,1048,5,5,No,7620
53450,2023-05-24 17:00:00,C1023,P285,S03,South,41010,3,10,Cash,Rahul,Cancelled,Online,1234,8590,1,5,No,7381
53451,2023-05-24 18:00:00,C1472,P167,S04,North,49066,3,5,UPI,Rahul,Pending,Online,1668,8727,0,3,No,8831
53452,2023-05-24 19:00:00,C1399,P154,S04,South,52041,4,0,Cash,Aman,Delivered,Online,1430,6267,4,4,No,9367
53453,2023-05-24 20:00:00,C1947,P294,S02,North,34880,4,15,Cash,Rahul,Delivered,In-Store,1268,7417,5,4,No,6278
53454,2023-05-24 21:00:00,C1591,P276,S01,South,62317,4,10,Debit Card,Kiran,Cancelled,In-Store,617,8175,1,3,No,11217
53455,2023-05-24 22:00:00,C1133,P217,S03,South,3964,4,0,Credit Card,Anjali,Pending,Online,1774,1127,0,2,No,713
53456,2023-05-24 23:00:00,C1420,P278,S03,East,23864,4,20,Credit Card,Aman,Cancelled,In-Store,1430,6568,0,2,No,4295
53457,2023-05-25 00:00:00,C1212,P286,S01,South,9866,1,20,Credit Card,Rahul,Cancelled,Online,1623,5932,3,4,No,1775
53458,2023-05-25 01:00:00,C1899,P233,S04,North,55391,4,5,Cash,Kiran,Delivered,In-Store,1612,6343,5,5,No,9970
53459,2023-05-25 02:00:00,C1481,P207,S03,South,22110,3,10,Debit Card,Neha,Delivered,Online,1826,7808,4,5,No,3979
53460,2023-05-25 03:00:00,C1347,P150,S04,West,54910,3,10,Credit Card,Anjali,Cancelled,In-Store,601,7896,1,5,No,9883
53461,2023-05-25 04:00:00,C1165,P137,S03,East,49931,2,5,Credit Card,Neha,Delivered,Online,1847,9344,2,2,No,8987
53462,2023-05-25 05:00:00,C1936,P238,S03,South,6715,2,10,Debit Card,Kiran,Delivered,Online,1809,7706,6,4,No,1208
53463,2023-05-25 06:00:00,C1347,P279,S02,South,27628,1,20,UPI,Neha,Pending,Online,1959,8017,3,3,No,4973
53464,2023-05-25 07:00:00,C1848,P192,S03,West,88277,1,20,Debit Card,Anjali,Cancelled,In-Store,1889,9228,3,2,No,15889
53465,2023-05-25 08:00:00,C1397,P119,S01,West,15785,4,5,Debit Card,Kiran,Delivered,Online,835,6913,0,2,No,2841
53466,2023-05-25 09:00:00,C1582,P109,S01,West,8168,2,15,Credit Card,Rahul,Delivered,Online,1745,9533,6,1,No,1470
53467,2023-05-25 10:00:00,C1725,P125,S01,West,39570,1,5,UPI,Neha,Delivered,In-Store,341,1080,1,4,No,7122
53468,2023-05-25 11:00:00,C1434,P147,S04,West,38537,1,20,Cash,Aman,Delivered,In-Store,1408,2459,6,1,No,6936
53469,2023-05-25 12:00:00,C1576,P190,S03,West,86529,3,5,UPI,Neha,Delivered,Online,1224,5616,6,1,No,15575
53470,2023-05-25 13:00:00,C1220,P213,S04,South,35320,1,20,Credit Card,Kiran,Delivered,In-Store,1060,6848,1,5,No,6357
53471,2023-05-25 14:00:00,C1307,P113,S02,North,69102,1,15,UPI,Aman,Cancelled,Online,1087,9780,3,2,No,12438
53472,2023-05-25 15:00:00,C1990,P199,S03,South,12402,2,20,Credit Card,Kiran,Pending,In-Store,902,9045,2,2,No,2232
53473,2023-05-25 16:00:00,C1797,P286,S01,South,65349,4,10,Debit Card,Kiran,Pending,Online,95,3886,3,2,No,11762
53474,2023-05-25 17:00:00,C1696,P111,S02,South,64198,4,0,Debit Card,Aman,Cancelled,In-Store,692,8484,0,1,No,11555
53475,2023-05-25 18:00:00,C1718,P215,S02,East,64314,1,15,Debit Card,Kiran,Delivered,In-Store,312,1149,6,5,No,11576
53476,2023-05-25 19:00:00,C1465,P222,S03,North,75085,2,0,Cash,Aman,Delivered,Online,834,6003,2,4,No,13515
53477,2023-05-25 20:00:00,C1098,P122,S01,North,12492,4,15,Debit Card,Rahul,Cancelled,In-Store,501,5993,6,5,No,2248
53478,2023-05-25 21:00:00,C1241,P184,S04,East,78789,4,15,UPI,Kiran,Delivered,Online,1387,6378,4,1,No,14182
53479,2023-05-25 22:00:00,C1157,P171,S03,North,89666,1,15,Debit Card,Rahul,Pending,In-Store,926,4302,1,2,No,16139
